value,count,m2,percentage
-1.03555691,1,6616.686078,0.001699813
-1.03554487,1,6616.686078,0.001699813
-1.03549469,1,6616.686078,0.001699813
-1.03535593,1,6616.686078,0.001699813
-1.03528929,2,13233.37216,0.003399626
-1.03522468,1,6616.686078,0.001699813
-1.03502965,1,6616.686078,0.001699813
-1.03499901,1,6616.686078,0.001699813
-1.03449285,2,13233.37216,0.003399626
-1.03445899,1,6616.686078,0.001699813
-1.03424203,1,6616.686078,0.001699813
-1.03404152,1,6616.686078,0.001699813
-1.03400707,1,6616.686078,0.001699813
-1.03392351,2,13233.37216,0.003399626
-1.03384101,2,13233.37216,0.003399626
-1.0338043,1,6616.686078,0.001699813
-1.03370368,1,6616.686078,0.001699813
-1.03369188,1,6616.686078,0.001699813
-1.03361213,1,6616.686078,0.001699813
-1.03343689,1,6616.686078,0.001699813
-1.0333792,1,6616.686078,0.001699813
-1.0332576,2,13233.37216,0.003399626
-1.03318393,2,13233.37216,0.003399626
-1.03316128,1,6616.686078,0.001699813
-1.03311574,1,6616.686078,0.001699813
-1.03308904,1,6616.686078,0.001699813
-1.03298604,1,6616.686078,0.001699813
-1.03286219,1,6616.686078,0.001699813
-1.03284359,2,13233.37216,0.003399626
-1.03273797,2,13233.37216,0.003399626
-1.03273785,1,6616.686078,0.001699813
-1.03273332,2,13233.37216,0.003399626
-1.0326997,1,6616.686078,0.001699813
-1.03265071,2,13233.37216,0.003399626
-1.03256118,1,6616.686078,0.001699813
-1.0325321,2,13233.37216,0.003399626
-1.03247941,1,6616.686078,0.001699813
-1.03244507,1,6616.686078,0.001699813
-1.03237367,2,13233.37216,0.003399626
-1.03233469,1,6616.686078,0.001699813
-1.03228462,1,6616.686078,0.001699813
-1.0322777,2,13233.37216,0.003399626
-1.03227043,2,13233.37216,0.003399626
-1.03226697,1,6616.686078,0.001699813
-1.03226519,1,6616.686078,0.001699813
-1.03225279,2,13233.37216,0.003399626
-1.03223741,1,6616.686078,0.001699813
-1.03218448,1,6616.686078,0.001699813
-1.03213322,2,13233.37216,0.003399626
-1.03213012,1,6616.686078,0.001699813
-1.03208566,2,13233.37216,0.003399626
-1.03208315,2,13233.37216,0.003399626
-1.03199995,2,13233.37216,0.003399626
-1.03196943,2,13233.37216,0.003399626
-1.03193414,1,6616.686078,0.001699813
-1.0319109,1,6616.686078,0.001699813
-1.03180516,1,6616.686078,0.001699813
-1.03169715,2,13233.37216,0.003399626
-1.03164911,1,6616.686078,0.001699813
-1.03159595,2,13233.37216,0.003399626
-1.03159523,1,6616.686078,0.001699813
-1.03159165,1,6616.686078,0.001699813
-1.03154635,1,6616.686078,0.001699813
-1.03154194,1,6616.686078,0.001699813
-1.03153276,2,13233.37216,0.003399626
-1.03149343,1,6616.686078,0.001699813
-1.03148484,2,13233.37216,0.003399626
-1.03143454,1,6616.686078,0.001699813
-1.03141379,2,13233.37216,0.003399626
-1.03138077,1,6616.686078,0.001699813
-1.0311712,1,6616.686078,0.001699813
-1.03114367,2,13233.37216,0.003399626
-1.0311358,2,13233.37216,0.003399626
-1.03104544,2,13233.37216,0.003399626
-1.03101015,1,6616.686078,0.001699813
-1.03085744,1,6616.686078,0.001699813
-1.0308497,1,6616.686078,0.001699813
-1.0303005,2,13233.37216,0.003399626
-1.03003001,1,6616.686078,0.001699813
-1.02989388,1,6616.686078,0.001699813
-1.0295012,1,6616.686078,0.001699813
-1.02947116,1,6616.686078,0.001699813
-1.02902746,1,6616.686078,0.001699813
-1.02841377,2,13233.37216,0.003399626
-1.02819109,1,6616.686078,0.001699813
-1.0277642,2,13233.37216,0.003399626
-1.02734768,1,6616.686078,0.001699813
-1.02726948,1,6616.686078,0.001699813
-1.02722812,2,13233.37216,0.003399626
-1.02714407,1,6616.686078,0.001699813
-1.02670562,1,6616.686078,0.001699813
-1.02522242,2,13233.37216,0.003399626
-1.02384615,1,6616.686078,0.001699813
-0.08003187,1,6616.686078,0.001699813
-0.07793064,1,6616.686078,0.001699813
-0.07566965,2,13233.37216,0.003399626
-0.07528727,2,13233.37216,0.003399626
-0.07521494,1,6616.686078,0.001699813
-0.07260193,1,6616.686078,0.001699813
-0.07216273,2,13233.37216,0.003399626
-0.07207418,1,6616.686078,0.001699813
-0.0710123,1,6616.686078,0.001699813
-0.07042957,1,6616.686078,0.001699813
-0.070014,2,13233.37216,0.003399626
-0.0688309,2,13233.37216,0.003399626
-0.06871216,1,6616.686078,0.001699813
-0.06833334,1,6616.686078,0.001699813
-0.06780865,2,13233.37216,0.003399626
-0.06775188,1,6616.686078,0.001699813
-0.06770311,1,6616.686078,0.001699813
-0.0676882,1,6616.686078,0.001699813
-0.06761213,1,6616.686078,0.001699813
-0.06722908,2,13233.37216,0.003399626
-0.06720735,2,13233.37216,0.003399626
-0.06667198,2,13233.37216,0.003399626
-0.06663553,2,13233.37216,0.003399626
-0.06633105,2,13233.37216,0.003399626
-0.06609032,1,6616.686078,0.001699813
-0.06603316,2,13233.37216,0.003399626
-0.06549512,2,13233.37216,0.003399626
-0.06510101,1,6616.686078,0.001699813
-0.06488675,2,13233.37216,0.003399626
-0.06459852,2,13233.37216,0.003399626
-0.06450442,2,13233.37216,0.003399626
-0.06376022,2,13233.37216,0.003399626
-0.06370779,2,13233.37216,0.003399626
-0.06356706,2,13233.37216,0.003399626
-0.06312178,2,13233.37216,0.003399626
-0.06295013,1,6616.686078,0.001699813
-0.06282389,1,6616.686078,0.001699813
-0.06267098,1,6616.686078,0.001699813
-0.06232512,1,6616.686078,0.001699813
-0.06228461,1,6616.686078,0.001699813
-0.06220631,1,6616.686078,0.001699813
-0.06204978,2,13233.37216,0.003399626
-0.06193811,2,13233.37216,0.003399626
-0.06183201,2,13233.37216,0.003399626
-0.06159683,2,13233.37216,0.003399626
-0.06153029,1,6616.686078,0.001699813
-0.06142778,1,6616.686078,0.001699813
-0.06139147,2,13233.37216,0.003399626
-0.06120758,1,6616.686078,0.001699813
-0.0611539,2,13233.37216,0.003399626
-0.06085698,2,13233.37216,0.003399626
-0.06070758,1,6616.686078,0.001699813
-0.06061522,1,6616.686078,0.001699813
-0.06021369,1,6616.686078,0.001699813
-0.06019292,1,6616.686078,0.001699813
-0.06016332,1,6616.686078,0.001699813
-0.05992249,2,13233.37216,0.003399626
-0.05982186,1,6616.686078,0.001699813
-0.0598181,1,6616.686078,0.001699813
-0.05975527,1,6616.686078,0.001699813
-0.05951614,2,13233.37216,0.003399626
-0.0594929,1,6616.686078,0.001699813
-0.05921164,2,13233.37216,0.003399626
-0.05881255,1,6616.686078,0.001699813
-0.05867805,1,6616.686078,0.001699813
-0.05863906,2,13233.37216,0.003399626
-0.05859113,1,6616.686078,0.001699813
-0.05845649,1,6616.686078,0.001699813
-0.05808187,2,13233.37216,0.003399626
-0.05797375,1,6616.686078,0.001699813
-0.05793919,2,13233.37216,0.003399626
-0.05793324,1,6616.686078,0.001699813
-0.05788485,1,6616.686078,0.001699813
-0.05786484,1,6616.686078,0.001699813
-0.05781294,1,6616.686078,0.001699813
-0.05773437,1,6616.686078,0.001699813
-0.05773037,1,6616.686078,0.001699813
-0.05770688,1,6616.686078,0.001699813
-0.05768901,1,6616.686078,0.001699813
-0.05765437,1,6616.686078,0.001699813
-0.05759608,1,6616.686078,0.001699813
-0.05742777,1,6616.686078,0.001699813
-0.05734819,1,6616.686078,0.001699813
-0.05703595,1,6616.686078,0.001699813
-0.05692921,1,6616.686078,0.001699813
-0.05685704,2,13233.37216,0.003399626
-0.05680531,1,6616.686078,0.001699813
-0.05678692,1,6616.686078,0.001699813
-0.05662122,2,13233.37216,0.003399626
-0.05651869,1,6616.686078,0.001699813
-0.05648937,2,13233.37216,0.003399626
-0.0564434,1,6616.686078,0.001699813
-0.05642204,1,6616.686078,0.001699813
-0.05638621,2,13233.37216,0.003399626
-0.05622629,2,13233.37216,0.003399626
-0.05620329,1,6616.686078,0.001699813
-0.05617315,1,6616.686078,0.001699813
-0.05616747,1,6616.686078,0.001699813
-0.05608939,1,6616.686078,0.001699813
-0.05604007,2,13233.37216,0.003399626
-0.05585946,2,13233.37216,0.003399626
-0.05580728,1,6616.686078,0.001699813
-0.0556151,1,6616.686078,0.001699813
-0.05560441,1,6616.686078,0.001699813
-0.05547758,1,6616.686078,0.001699813
-0.05542931,1,6616.686078,0.001699813
-0.05529713,1,6616.686078,0.001699813
-0.05529575,2,13233.37216,0.003399626
-0.05524551,1,6616.686078,0.001699813
-0.05522215,1,6616.686078,0.001699813
-0.05515009,2,13233.37216,0.003399626
-0.05510731,1,6616.686078,0.001699813
-0.05508519,1,6616.686078,0.001699813
-0.0550627,2,13233.37216,0.003399626
-0.05503608,1,6616.686078,0.001699813
-0.05486707,1,6616.686078,0.001699813
-0.05475092,1,6616.686078,0.001699813
-0.05474067,1,6616.686078,0.001699813
-0.0546922,1,6616.686078,0.001699813
-0.0546898,2,13233.37216,0.003399626
-0.05443359,1,6616.686078,0.001699813
-0.05436553,1,6616.686078,0.001699813
-0.05422083,1,6616.686078,0.001699813
-0.05417475,1,6616.686078,0.001699813
-0.05398851,1,6616.686078,0.001699813
-0.05377321,1,6616.686078,0.001699813
-0.05373599,1,6616.686078,0.001699813
-0.05370318,1,6616.686078,0.001699813
-0.05351294,1,6616.686078,0.001699813
-0.05350515,1,6616.686078,0.001699813
-0.05348096,1,6616.686078,0.001699813
-0.05341924,1,6616.686078,0.001699813
-0.05334926,1,6616.686078,0.001699813
-0.05332202,2,13233.37216,0.003399626
-0.05320321,1,6616.686078,0.001699813
-0.05318877,1,6616.686078,0.001699813
-0.05304037,2,13233.37216,0.003399626
-0.05297729,2,13233.37216,0.003399626
-0.05296742,2,13233.37216,0.003399626
-0.05296236,1,6616.686078,0.001699813
-0.05291638,1,6616.686078,0.001699813
-0.05274459,1,6616.686078,0.001699813
-0.05264095,1,6616.686078,0.001699813
-0.05242486,2,13233.37216,0.003399626
-0.05241811,1,6616.686078,0.001699813
-0.0524146,1,6616.686078,0.001699813
-0.05234179,1,6616.686078,0.001699813
-0.05219536,1,6616.686078,0.001699813
-0.05212356,1,6616.686078,0.001699813
-0.05205908,2,13233.37216,0.003399626
-0.05198529,2,13233.37216,0.003399626
-0.05194507,1,6616.686078,0.001699813
-0.05191323,2,13233.37216,0.003399626
-0.05176038,2,13233.37216,0.003399626
-0.05169819,2,13233.37216,0.003399626
-0.05162234,1,6616.686078,0.001699813
-0.05154568,2,13233.37216,0.003399626
-0.05153281,1,6616.686078,0.001699813
-0.05143182,1,6616.686078,0.001699813
-0.05142701,2,13233.37216,0.003399626
-0.05130761,1,6616.686078,0.001699813
-0.05122123,1,6616.686078,0.001699813
-0.05110836,1,6616.686078,0.001699813
-0.05105781,1,6616.686078,0.001699813
-0.05103301,1,6616.686078,0.001699813
-0.05094854,2,13233.37216,0.003399626
-0.0507194,1,6616.686078,0.001699813
-0.05070128,1,6616.686078,0.001699813
-0.05067538,1,6616.686078,0.001699813
-0.05060627,1,6616.686078,0.001699813
-0.05046742,1,6616.686078,0.001699813
-0.05038299,1,6616.686078,0.001699813
-0.05037799,1,6616.686078,0.001699813
-0.05030454,2,13233.37216,0.003399626
-0.05020222,2,13233.37216,0.003399626
-0.05016055,1,6616.686078,0.001699813
-0.05012927,1,6616.686078,0.001699813
-0.05005076,1,6616.686078,0.001699813
-0.04996627,2,13233.37216,0.003399626
-0.0499601,1,6616.686078,0.001699813
-0.04992482,1,6616.686078,0.001699813
-0.04991632,2,13233.37216,0.003399626
-0.04990275,1,6616.686078,0.001699813
-0.04983427,1,6616.686078,0.001699813
-0.04975946,1,6616.686078,0.001699813
-0.04962838,1,6616.686078,0.001699813
-0.04959358,1,6616.686078,0.001699813
-0.04958265,1,6616.686078,0.001699813
-0.04954869,1,6616.686078,0.001699813
-0.04940638,2,13233.37216,0.003399626
-0.04936957,1,6616.686078,0.001699813
-0.04923861,1,6616.686078,0.001699813
-0.04923574,2,13233.37216,0.003399626
-0.04919869,2,13233.37216,0.003399626
-0.04919838,1,6616.686078,0.001699813
-0.0491653,1,6616.686078,0.001699813
-0.04910123,2,13233.37216,0.003399626
-0.04902299,2,13233.37216,0.003399626
-0.0489962,1,6616.686078,0.001699813
-0.04890081,1,6616.686078,0.001699813
-0.04885669,2,13233.37216,0.003399626
-0.04885573,2,13233.37216,0.003399626
-0.04859172,1,6616.686078,0.001699813
-0.04830536,1,6616.686078,0.001699813
-0.04823793,1,6616.686078,0.001699813
-0.04820823,1,6616.686078,0.001699813
-0.04815699,1,6616.686078,0.001699813
-0.04806643,2,13233.37216,0.003399626
-0.0480237,2,13233.37216,0.003399626
-0.04801469,1,6616.686078,0.001699813
-0.04800698,2,13233.37216,0.003399626
-0.04777634,1,6616.686078,0.001699813
-0.0477193,1,6616.686078,0.001699813
-0.04761315,2,13233.37216,0.003399626
-0.04760708,2,13233.37216,0.003399626
-0.04753897,1,6616.686078,0.001699813
-0.04752309,1,6616.686078,0.001699813
-0.04749711,1,6616.686078,0.001699813
-0.04746762,1,6616.686078,0.001699813
-0.0471338,2,13233.37216,0.003399626
-0.0471316,2,13233.37216,0.003399626
-0.04709367,2,13233.37216,0.003399626
-0.04707353,2,13233.37216,0.003399626
-0.04703296,1,6616.686078,0.001699813
-0.04691898,1,6616.686078,0.001699813
-0.04678689,1,6616.686078,0.001699813
-0.04675235,1,6616.686078,0.001699813
-0.04657682,2,13233.37216,0.003399626
-0.0465174,2,13233.37216,0.003399626
-0.04651084,2,13233.37216,0.003399626
-0.04623268,1,6616.686078,0.001699813
-0.04596614,1,6616.686078,0.001699813
-0.04585619,2,13233.37216,0.003399626
-0.04581168,1,6616.686078,0.001699813
-0.04580552,2,13233.37216,0.003399626
-0.04573359,2,13233.37216,0.003399626
-0.04565151,1,6616.686078,0.001699813
-0.04564473,2,13233.37216,0.003399626
-0.04556246,2,13233.37216,0.003399626
-0.04553588,1,6616.686078,0.001699813
-0.04552443,2,13233.37216,0.003399626
-0.04549404,2,13233.37216,0.003399626
-0.0454324,2,13233.37216,0.003399626
-0.04537325,2,13233.37216,0.003399626
-0.045306,1,6616.686078,0.001699813
-0.04525549,1,6616.686078,0.001699813
-0.04503081,1,6616.686078,0.001699813
-0.04498925,1,6616.686078,0.001699813
-0.04497996,1,6616.686078,0.001699813
-0.04485356,1,6616.686078,0.001699813
-0.04484792,2,13233.37216,0.003399626
-0.04479061,2,13233.37216,0.003399626
-0.04473703,1,6616.686078,0.001699813
-0.04451482,2,13233.37216,0.003399626
-0.04438618,1,6616.686078,0.001699813
-0.04438464,2,13233.37216,0.003399626
-0.04436515,2,13233.37216,0.003399626
-0.04433158,2,13233.37216,0.003399626
-0.0442702,1,6616.686078,0.001699813
-0.04415629,2,13233.37216,0.003399626
-0.04402335,2,13233.37216,0.003399626
-0.0440016,1,6616.686078,0.001699813
-0.04391524,1,6616.686078,0.001699813
-0.04384913,2,13233.37216,0.003399626
-0.04380633,1,6616.686078,0.001699813
-0.04378735,1,6616.686078,0.001699813
-0.04378019,1,6616.686078,0.001699813
-0.04367792,2,13233.37216,0.003399626
-0.04360127,1,6616.686078,0.001699813
-0.04356984,2,13233.37216,0.003399626
-0.04355545,1,6616.686078,0.001699813
-0.04349908,1,6616.686078,0.001699813
-0.04345358,1,6616.686078,0.001699813
-0.04316545,2,13233.37216,0.003399626
-0.04313026,1,6616.686078,0.001699813
-0.04306738,1,6616.686078,0.001699813
-0.04295896,2,13233.37216,0.003399626
-0.04293383,1,6616.686078,0.001699813
-0.04276489,1,6616.686078,0.001699813
-0.04271026,1,6616.686078,0.001699813
-0.04269833,1,6616.686078,0.001699813
-0.04233019,1,6616.686078,0.001699813
-0.04230706,1,6616.686078,0.001699813
-0.04229581,1,6616.686078,0.001699813
-0.04221473,1,6616.686078,0.001699813
-0.04215755,1,6616.686078,0.001699813
-0.04191968,1,6616.686078,0.001699813
-0.04181986,2,13233.37216,0.003399626
